id,class,literaryGenre,genre,label,subject,author,publisher
470,249d50c6-9308-4783-b68d-1a7f53bc2723,,,Il disco di fiamma,1950s science fiction novels 1955 novels Debut novels Novels by Philip K. Dick,Philip K. Dick,
471,fb8bfee0-46f6-4cc3-b342-fc14b763c793,,Fiction,The Sea Lady,1902 novels Novels by H. G. Wells Romance novels,,
472,1e0a0581-cd17-4956-becf-632c568ca863,Fantascienza,,Antologia del bicentenario,1976 short story collections Science fiction short story collections by Isaac Asimov,Isaac Asimov,Doubleday
473,c65781d1-6c4d-4651-ac0e-1437d084ae42,Fantasy Letteratura dell'orrore,Fantascienza,Tutto ÍÎ fatidico,2002 short story collections,Stephen King,Charles Scribner's Sons
474,fbdcf662-d7ae-4927-917a-8dce29d128f8,,Fantascienza,Lucky Starr e gli oceani di Venere,American science fiction novels Science fiction novels by Isaac Asimov Venus in fiction Works published under a pseudonym,,Doubleday
475,fbe9ec22-49a5-43b8-aeb6-aa34d99292ea,Romanzo,Romanzo,In terra ostile,1958 in fiction 1985 novels,,
476,bcc5b921-8215-4407-b89d-5cc1bf198790,,Fantascienza Racconto,The Preserving Machine,1969 short story collections Short story collections by Philip K. Dick,,Ace Books
477,814c1bf9-87cb-4a39-9a26-403b50fa84c7,Romanzo storico,,Micah Clarke,1685 in fiction 1889 novels Novels by Arthur Conan Doyle,Arthur Conan Doyle,Longman
478,fc4de2a6-ad41-43d2-9ef9-0e318f606d40,,Dramma,Guy Domville,1895 plays,Henry James,
479,fd48c084-e141-4afe-b76e-20423747bcd3,,Fantascienza,The Smoke Ring (novel),1980s science fiction novels 1987 novels Novels by Larry Niven,,Ballantine Books
480,fd60ff86-3323-4894-9206-366bea65a9fc,Letteratura per ragazzi,Letteratura per ragazzi,Doctor Dolittle in the Moon,1920s fantasy novels 1928 novels British children's novels,Hugh Lofting,
481,6e8a0f08-7fbb-4d0b-b6ab-dd84d182b388,Fiction_novel,Fiction_novel,Pic (romanzo),Beat novels Novels by Jack Kerouac,,Grove Press
482,1dde4bc3-08f1-48e6-b386-d00fc06894d1,Letteratura gialla,Letteratura gialla,Assassinio allo specchio (romanzo),1962 novels Novels about actors,Agatha Christie,Collins Crime Club
483,d06fbcfd-3b8b-4a81-a711-a2ddf54ee53f,Fantascienza,Fantascienza,The Little Black Box (collection),,Philip K. Dick,Victor Gollancz Ltd
484,429459e0-b4e9-431e-a9c5-eeb7a186840e,,,Men Like Gods,1920s science fiction novels 1923 novels British science fiction novels Novels by H. G. Wells,H. G. Wells,Cassell (publisher)
485,727f20ae-7fb4-4f6d-a62b-0b19e1bf8fe6,Letteratura dell'orrore,Fantastico,The Bachman Books,1985 novels American speculative fiction novels Novels by Richard Bachman Novels by Stephen King,Stephen King,
486,22664b78-d563-43dc-8901-7a30b9e355ea,,Romanzo,Dalia Nera (romanzo),American novels adapted into films Black Dahlia case Fictional portrayals of the Los Angeles Police Department Hollywood novels Novels about boxing Novels set in Los Angeles  California,James Ellroy,
487,4faf331d-259f-4352-b498-6ca1bf70bd6c,Mystery fiction Romanzo gotico Steampunk,Mystery fiction Romanzo gotico,Un infausto inizio,1999 novels HarperCollins books,Lemony Snicket,HarperCollins
488,ff03212c-f430-4d8a-aa1c-29448b5ead6f,Mystery fiction,,Strong Poison,1931 novels Mystery! Novels by Dorothy L. Sayers,Dorothy L. Sayers,Victor Gollancz Ltd
489,ff44ee4e-976f-47d5-9fa5-b10f3b1e9f76,Letteratura gialla,Letteratura gialla,Miss Marple al Bertram Hotel,1965 novels Collins Crime Club books Miss Marple novels Novels first published in serial form Novels set in hotels Works originally published in Woman's Own,,
490,bd0825e0-0ef8-4df7-af56-df62fa7c89e4,Fantascienza,,The Other Side of the Sky,Short story collections by Arthur C. Clarke,Arthur C. Clarke,Harcourt (publisher)
491,5c68e7f4-b8e7-42bf-abf9-645069acbd63,,,The Europeans,19th-century American novels British novels Novels first published in serial form,Henry James,Macmillan Publishers
492,fdf5951a-ae78-4ad4-8dc0-6d1e1e37526d,,,The Burden (novel),1956 novels Novels by Agatha Christie Works published under a pseudonym,Agatha Christie,
493,b645fa36-a713-4b6f-8fc8-a937fc64090f,,,Beyond Thirty and The Man-Eater,1915 novels Novels by Edgar Rice Burroughs Novels first published in serial form Short story collections by Edgar Rice Burroughs,Edgar Rice Burroughs,
494,1154fee0-85a4-4d8a-a702-df862c82b29e,Fantascienza,Fantascienza Racconto,The Best of Arthur C. Clarke,Short story collections by Arthur C. Clarke,,Sidgwick & Jackson
495,1bd44305-1841-48dd-a59e-f5c9c82c22d7,,Mystery fiction Romanzo Romanzo poliziesco,Gaudy Night,1935 novels British novels Novels by Dorothy L. Sayers Novels set in Oxford Philosophical novels University of Oxford in fiction,Dorothy L. Sayers,Victor Gollancz Ltd
496,be87030b-486f-4ae7-b5a7-5130095a9dff,Fantascienza,Fantascienza,Magic  Inc.,1942 short stories Fantasy short stories Short stories by Robert A. Heinlein,Robert Anson Heinlein,
497,a0b11d6-b2d2-4072-899b-58d8aa8784fd,Dramma,Dramma,The Frozen Deep,1857 plays Arctic in fiction,Charles Dickens,
498,a3c7c5a-f855-4cb4-9cdb-c5cda8130837,Letteratura dell'orrore,Suspense,Notte buia  niente stelle,Short story collections by Stephen King,Stephen King,Charles Scribner's Sons
499,a40709a-cd15-458f-a371-cedcae961306,,,Our Mr. Wrenn,1914 novels Novels by Sinclair Lewis,Sinclair Lewis,Harper (publisher)
500,a458455-62c5-4896-bba9-21d050c6162d,Poesia,Poesia,Book of Haikus,Poetry by Jack Kerouac,Jack Kerouac,
501,a967ea1-7df0-404d-9a03-5e1bca91aa84,Autobiografia,Autobiografia,Surprised by Joy,1955 books Irish books,,Geoffrey_Bles Harcourt (publisher)
502,ace9573-dc61-48c2-8e50-c0c5ff285f63,,Fantasy Racconto,All'insegna del Cervo Bianco,1957 short story collections Fictional drinking establishments Short story collections by Arthur C. Clarke,Arthur C. Clarke,
503,add7c21-e9b6-4384-9c77-d5b424f3a779,Regency era Romanzo rosa,Regency era,Arabella (novel),Historical novels Novels set in London,Georgette Heyer,Heinemann (publisher)
504,af7eeac-7112-48e4-b67b-c72251633fe4,English_Georgian Romanzo rosa,English_Georgian Romanzo rosa,The Masqueraders,1928 novels Cross-dressing in literature Historical novels,,
505,b0aa6df-d0f3-4113-a0de-c82d487cf802,,Racconto,The Disappearing Man and Other Mysteries,1985 short story collections Works originally published in Boys' Life,Isaac Asimov,Bloomsbury Publishing
506,b22cfdf-bda5-47d9-893e-2e9a33258b20,,Novel,Main Street (novel),American satirical novels Culture of Saint Paul  Minnesota Novels set in Minnesota,Sinclair Lewis,
507,bb10078-a648-4179-9a30-9f014bdca5f3,,,To Sail Beyond the Sunset,1987 novels Novels by Robert A. Heinlein,Robert Anson Heinlein,Putnam's Sons
508,bbdf650-7cde-40a3-b192-54405eefe705,,,The Warlord of Mars,1910s fantasy novels 1910s science fiction novels American fantasy novels American science fiction novels Martian novels by Edgar Rice Burroughs Novels first published in serial form,Edgar Rice Burroughs,
509,bc7b104-c127-4cc5-8e12-5e3a188514db,Saggio,Saggio,The Abolition of Man,1943 books Books by C. S. Lewis Education books,Clive Staples Lewis,
510,bfcdbb5-e247-4b9a-89c9-ae2018044306,Romanzo,Thriller (genere),Rainbow Six (romanzo),1998 novels 20th-century American novels Novels by Tom Clancy Rainbow Six Ryanverse,,
511,c0253c2-3327-4bbd-bb57-a79db97bb569,,Mystery fiction,Murder Must Advertise,Masterpiece Theatre Novels by Dorothy L. Sayers,Dorothy L. Sayers,Victor Gollancz
512,c569177-eb5e-4617-b5eb-890fec7b626b,Romanzo di avventura,Romanzo di avventura,Texar's Revenge  or  North Against South,American Civil War novels Novels set in Florida,Jules Verne,Pierre-Jules Hetzel
513,c8574e5-0929-4275-ad9f-4def66eb6973,Tragedia,Tragedia,Giant's Bread,1930 novels Collins books,Agatha Christie,William Collins  Sons
514,cdad1a0-47fa-4fa9-8c68-c89c8e534257,,Romanzo di avventura,The Flight to France,Novels by Jules Verne,Jules Verne,Pierre-Jules Hetzel
515,d23637a-426e-4efa-a284-6469e761051b,Fantasy literature,Fantascienza Fantasy literature Letteratura dell'orrore Western fiction,I lupi del Calla,2000s fantasy novels Novels by Stephen King Sequel novels The Dark Tower novels,,Donald M. Grant  Publisher
516,d9daeb4-6cdc-4570-a313-3aee0d66ea3d,,Fantascienza Romanzo,I burattinai,1970s science fiction novels American science fiction novels Hugo Award for Best Novel winning works Impact event novels Known Space locations Megastructures Space colonization,Larry Niven,Ballantine Books
517,dc3e3ed-f578-474a-ab6c-779877ab1600,Fantascienza,Fantascienza Racconto,The Variable Man (collection),,,Ace Books
518,e5198f3-2152-4655-b6cb-670aca6f6b9f,,Sporting/Boxing novel,The Game (London novel),1905 novels Novels by Jack London,,Macmillan Publishers (United States)
519,e86b46e-3eab-4c2a-a5bf-f3fede1fed3f,Romanzo di avventura,Romanzo di avventura,Tarzan and the Foreign Legion,1947 novels Tarzan novels by Edgar Rice Burroughs,Edgar Rice Burroughs,Edgar Rice Burroughs  Inc.
520,e8d5839-13c0-4769-9daf-4af55b625c35,Thriller psicologico,Thriller psicologico,Misery (romanzo),1987 novels American novels adapted into films Bipolar disorder in fiction Novels about writers Novels set in Boulder  Colorado Viking Press books,,Viking Press
521,e9a2902-4f36-4a3b-bcec-2e0aba99634e,Novella,,Billy Budd (romanzo),American novellas Fictional sailors Novels by Herman Melville Novels published posthumously Unfinished novels,,
522,f2f6e70-8e29-4d57-a83d-4ea5fa6f7c90,,Letteratura gialla,Poirot sul Nilo,1937 novels Hercule Poirot novels Novels first published in serial form Works originally published in The Saturday Evening Post,,Collins Crime Club
523,f45a569-1538-49db-8f82-bf0569f84499,Fantascienza,Fantascienza,I figli di Matusalemme,1941 novels 1950s science fiction novels 1958 novels 22nd century in fiction Libertarian science fiction books Prometheus Award winning works,Robert Anson Heinlein,
524,fb8425f-a861-4873-899e-fc3619c97c61,Letteratura gialla,Letteratura gialla,Sipario (romanzo),1975 novels Collins Crime Club books Hercule Poirot novels Novels first published in serial form,,Collins Crime Club
525,fd52545-9f59-4baa-a0bd-a9c5510903b7,,,The History of Mr Polly,1910 novels British novels Comedy novels Novels set in Kent Novels set in Sussex,H. G. Wells,Thomas Nelson (publisher)
526,ff441bc-e9b8-455e-92fc-b1b749fb48f1,,,Poirot a Styles Court,1920 novels Debut novels Hercule Poirot novels John Lane books Novels first published in serial form Works originally published in The Times,Agatha Christie,
527,ff60d15-0bc5-4f67-af18-a39f49292100,Fantasy literature,,Wisdom's Daughter,1920s fantasy novels 1923 novels British fantasy novels Fictional immortals Gothic novels Novel series Novels about imperialism Novels set in Ancient Egypt She series by H. Rider Haggard,Henry Rider Haggard,Doubleday
528,d43ee7-1327-4225-ae3a-1eb38f9e894e,Tragedia,Tragedia,Absent in the Spring,Collins books Novels by Agatha Christie Novels first published in serial form Works published under a pseudonym,Agatha Christie,
529,d5784c-2e3e-4556-b777-9f296ef321a4,Fantascienza,Fantascienza,Il numero della bestia,1980 novels 1980s science fiction novels Metafictional works Oz (franchise) books Works originally published in Omni (magazine),Robert Anson Heinlein,
530,aba-1e97-470e-a5d5-8f16e498c071,,Letteratura gialla,Carte in tavola,Collins Crime Club books Hercule Poirot novels Novels first published in serial form Works originally published in The Saturday Evening Post,Agatha Christie,Collins Crime Club
531,a-b928-4846-9e27-8e9d03c55a04,Christian literature,Children's fantasy novel  Christian literature,Il principe Caspian,1950s fantasy novels 1951 novels Christian fiction and allegory Novels adapted into films The Chronicles of Narnia books,,
532,c1d838-2645-4f01-94e1-3fa22e65f047,Fantascienza,Fantascienza,Trappola per merli,Short stories by Isaac Asimov Works originally published in Analog Science Fiction and Fact,,Street & Smith
533,f6475d-6bff-4311-baa5-574bb12dce6e,Letteratura dell'orrore,Letteratura dell'orrore,La casa del buio,21st-century American novels American horror novels Literary collaborations Novels by Peter Straub Novels by Stephen King Novels set in Santa Monica  California Novels set in Wisconsin,Stephen King,
534,f811f0-f690-4be7-b780-10bd43528114,Letteratura gialla,Letteratura gialla,The Unexpected Guest (novel),HarperCollins books,,HarperCollins
535,a37cf-fb8a-4c9a-8eaf-0c6715b20331,Romanzo,,One Hand Clapping (novel),1961 novels Novels by Anthony Burgess,Anthony Burgess,Ballantine Books
536,ce7250-5864-47a4-9370-2128edfbc660,,,Journal of a Novel,1969 books Books about writing Diaries History of Monterey County  California,John Steinbeck,Viking Press
537,ae229-8667-4864-986c-fa46ffed1aff,,Romanzo,Tempo d'estate. Scene di vita di provincia,1970s in fiction 2009 novels Novels by J. M. Coetzee,John Maxwell Coetzee,Harvill Secker
538,efd9-71f3-457c-ab5a-109a1db20a78,,Mystery fiction,Thrones  Dominations,1998 novels English novels Novels published posthumously Unfinished novels,Dorothy L. Sayers,Hodder & Stoughton
539,aaa30-4ffc-4225-bd82-71b6cc351df8,Novella,Novella,I sotterranei,1958 novels Metro-Goldwyn-Mayer films Novels by Jack Kerouac Novels set in New York City,Jack Kerouac,Grove Press
540,e2e96-03eb-4c68-8ab8-01b21f1fa4a3,Fantascienza,Fantascienza,Il segreto dei costruttori di Ringworld,1970s science fiction novels 1979 novels Known Space stories,,Phantasia Press
541,bbaa-76f5-4e80-a218-9dcb20cf9610,,Romanzo di avventura,Clovis Dardentor,1896 novels Novels by Jules Verne,Jules Verne,
542,beee-49e2-9259-44e0bea3ec6c,,Letteratura gialla,Delitto in cielo,1935 novels Hercule Poirot novels Novels first published in serial form Works originally published in The Saturday Evening Post,,
543,a5d8-a6ab-4b1b-8b20-eeecdd583735,Fantasy,Fantasy,Tales of Dunk and Egg,A Song of Ice and Fire books Novels by George R. R. Martin,George R. R. Martin,Dabel Brothers Productions
544,f4e9-e881-4556-b870-f7f2487ebb1f,Autobiographical novel,Autobiographical novel,The Kindness of Women,Autobiographical novels Novels by J. G. Ballard Sequel novels,James Graham Ballard,
545,a52faf-1840-43bb-9fde-8e16d0ef44aa,,,Il libro di fisica,Books by Isaac Asimov Science books,Isaac Asimov,Basic Books
546,dfb970-e651-4c50-a67b-0217da988685,Racconto,Racconto Romanzo poliziesco,Appuntamento con la paura,1961 short story collections Hercule Poirot short story collections Short story collections by Agatha Christie,,Dodd  Mead and Company
547,e2c049-c6d0-427e-a0de-b5ef5909948c,,Fantascienza,Dune,2002 novels Novels by Brian Herbert Novels by Kevin J. Anderson,Kevin J. Anderson,Tor Books
548,e7aaff-3be8-4a63-8c88-101e4dc74005,,,Roderick Hudson,1875 novels Bildungsromans Novels about artists Novels by Henry James Works originally published in The Atlantic (magazine),Henry James,Macmillan Publishers
549,e89d4c-38b8-4300-973f-daed23aee2c9,Western fiction,,The Bandit of Hell's Bend,1924 novels Novels by Edgar Rice Burroughs Works originally published in Argosy (magazine),,A. C. McClurg
550,c4-6b9d-4c62-bf2a-029a17f82241,Critica letteraria,Critica letteraria,Partial Portraits,1888 books,Henry James,
551,e449-3b59-45da-8fed-b11433af21be,Political thriller,,Threat Vector (novel),2012 novels Novels by Tom Clancy Ryanverse, Tom Clancy,
552,f76c0-fbd0-475e-b99b-fa464b71fd19,,Fantascienza Ucronia,Conqueror (Stephen Baxter),Alternate history novels British science fiction novels Novels by Stephen Baxter,Stephen Baxter,
553,cb38-06a6-4111-b28a-a714aa2e8959,Romanzo di avventura,,Mistress Branican,Novels by Jules Verne,Jules Verne,Pierre-Jules Hetzel
554,e364c-9a78-4842-b092-b2f4b143ebe5,Letteratura di spionaggio Thriller tecnologico,Thriller tecnologico,Tom Clancy's Op-Center,HarperCollins books Novels by Jeff Rovin Novels set in Turkey Techno-thriller novels,Tom Clancy,HarperCollins
555,a8c7d-3db5-487c-aaf7-198a64af891d,,Historical-Fiction,Le avventure di Oliver Twist,1838 novels British novels adapted into films Novels about orphans Novels by Charles Dickens Novels first published in serial form Novels set in London Oliver Twist Picaresque novels Victorian novels,Charles Dickens,Bentley's Miscellany
556,a39da2-d9e7-4ff8-9aff-205d2f2697bf,Letteratura gialla,,C'ÍÎ un cadavere in biblioteca,1942 novels Miss Marple novels Novels first published in serial form,,Dodd  Mead and Company
557,e6c55a-ab51-4d13-9d59-7cac041bbe2a,Romanzo,,La battaglia,1936 novels 20th-century American novels Labor history Labor literature Novels set in California,John Steinbeck,
558,ecba4-acb1-4689-8396-65a7db145b56,Regency era Romanzo rosa,Regency era,Regency Buck,1811 in fiction 1935 novels,Georgette Heyer,Heinemann (publisher)
