id,class,literaryGenre,genre,label,subject,author,publisher
1775,ece2e08e-47f7-4afa-b67e-a485ce4dc7ef,,Adventure fiction,categorysteam  steam  categoryfictional  set india  category1880 novels,Fictional elephants Indian Rebellion of 1857 1880 novels,,
1776,ecf3595e-114f-45e9-ae7c-d0257111d047,,,john steinbeck  cup  gold  categoryamerican historical  categoryamerican historical novels,American historical novels Debut novels 1929 novels,John Steinbeck,
1777,ed03d850-c516-42f7-b668-4a921d3b42de,,,robert heinlein  2100  category2100,21st century in fiction,,Shasta Publishers
1778,ed59eded-f44a-453f-b272-53e36bb578b4,Science fiction,Novel,art ivan  cover art ivan  ivan punchatz  art ivan punchatz  isaac asimov,Books with cover art by Don Ivan Punchatz Foundation universe books Works originally published in Analog Science Fiction and Fact 1952 novels,,Gnome Press
1779,ed67051b-08d1-45a6-8f6c-f36d2b78eb31,Autobiography,,g wells  experiment  h g,Literary autobiographies,,
1780,edd3b1e2-f8a7-44bf-bc2c-71d3a7b5efd2,,,robert heinlein  tramp  royale,Books by Robert A. Heinlein Books published posthumously,,
1781,edd8d923-c87b-4abe-9fa0-8a428c6824d7,,,nathaniel  composer  compositions,Compositions with a narrator,,HarperCollins
1782,edeb5bcb-84dc-4f27-8dd0-a2537f40505c,Adventure fiction,,vanished  category1880s science fiction  category1884 novels,Novels by Jules Verne,,
1783,ee25d873-3d0b-4b35-85af-d3537536fe9e,Crime fiction,,crime club  third  crime fiction  girl  category1966 novels,,,Collins Crime Club
1784,ee3b84c9-1420-41bd-b2be-e84ea84c5908,Regency era,,regency era  georgette heyer  romance novel  muslin  sprig,Novels by Georgette Heyer,Georgette Heyer,Heinemann (publisher)
1785,eeea32fa-e541-4f95-9550-0a167a654058,Crime fiction,Crime fiction Novel,james ellroy  suicide  portrayals los angeles  categoryfictional portrayals los  los angeles police,Fictional portrayals of the Los Angeles Police Department,,
1786,eeeba9ae-0be7-4af0-8a06-9c075719f8c2,,Horror fiction,midnight  horror fiction  past,Viking Press books,,
1787,ef189770-b74d-4912-97c0-e85fb8e0c0ec,,,philosophy  categorygreek  loves,Books by C. S. Lewis Love,,
1788,ef451c46-6421-4996-8caf-f78a70aea07f,,,insomnia  fantasy literature  horror fiction  stephen king  category1994 novels,Novels by Stephen King Viking Press books 1994 novels,Stephen King,
1789,ef4b8eeb-876b-4c57-a068-a8070823c305,,Essay,c lewis  essay  categoryeducation  abolition  categorybooks christianity,Books about Christianity Books by C. S. Lewis 1943 books,,Oxford University Press
1790,ef4c9236-b272-4d4b-a747-b54c5cbda310,Romance novel,Regency era Romance novel,regency era  georgette heyer  romance novel  nonesuch  categorynovels set yorkshire,Historical novels Novels set in Yorkshire 1816 in fiction,Georgette Heyer,Heinemann (publisher)
1791,ef503413-0d9c-420d-b07e-7735580e9023,,Propaganda,propaganda  g wells  h g  h g wells  categorypolitical books,Books by H. G. Wells,,
1792,ef711dd1-0a96-47e1-86c0-13fb8958e038,,Novel,straus giroux  writer  philip roth  frank  ghost,American novels adapted into films Books relating to Anne Frank Novels about writers 20th-century American novels Farrar  Straus and Giroux books,Philip Roth,
1793,ef86f1d6-2d4d-4155-b828-27a5319aef5f,Fantasy,Fantasy Science fiction,fantasy  glory  robert heinlein  categorymonomyths  category1960s fantasy novels,American fantasy novels Monomyths 1960s fantasy novels 1963 novels Works originally published in The Magazine of Fantasy & Science Fiction,Robert A Heinlein,
1794,ef9e6f61-588c-4ba1-9bb8-3d735b7b2e16,,,kevin j anderson  kevin j  j anderson,Novels by Brian Herbert 21st-century American novels,,
1795,efe82184-ecad-478d-aedb-4c8fed56c18e,Norman novel,,norman novel  conqueror  historical novel  georgette heyer  sourcebooks,Novels by Georgette Heyer William the Conqueror 1931 novels,,
1796,f00b2b4a-b3d2-4055-b3df-03c7cfd2a280,,,london  jack london  category2073  category2070s  diseases,Novels by Jack London Novels first published in serial form 1912 novels,,Macmillan Publishers (United States)
1797,f031c25c-3b4d-4362-b578-81d64a885788,Beat Generation,Beat Generation Letter (message),beat generation  letter message  door  categorybooks beat generation  wide,Books about the Beat Generation Jack Kerouac Viking Press books,Jack Kerouac,
1798,f0dfdd38-5c47-45c3-a00f-433fb423ede0,,Horror fiction,shift  horror fiction  stephen king  category1978  night,Short story collections by Stephen King,,Doubleday (publisher)
1799,f10ec9e6-5f23-46a1-b1bd-06e959511cf4,Fantasy,,george r  george r r  r r martin  r martin  r r,American novellas Books by George R. R. Martin,,
1800,f171995a-8fdc-4b0c-9fa1-75c578a86f9e,,,c mcclurg  cave  edgar rice  rice burroughs  edgar rice burroughs,Novels by Edgar Rice Burroughs Prehistoric fantasy novels Prehistoric people in popular culture 1925 novels,Edgar Rice Burroughs,
1801,f17c6597-d26c-497b-8460-77994c6441de,Historical novel,Historical novel,historical novel  edgar rice  rice burroughs  edgar rice burroughs  categorynovels slavery,Novels about slavery Novels by Edgar Rice Burroughs 1967 novels,,
1802,f1bedcbc-d15d-42af-afa1-934930a665ca,,Macmillan Publishers,macmillan publishers  henry james  categoryflorence  originally published macmillan  published macmillan,Novels adapted into films Novels by Henry James Novels first published in serial form 1881 novels 19th-century American novels Works originally published in Macmillan's Magazine Works originally published in The Atlantic (magazine),,Macmillan Publishers
1803,f1d82ee6-b230-466b-a2ef-b345903ff49c,,,realism novels  1990s  1930s,American magic realism novels,Stephen King,
1804,f1d88d9f-6fe2-4295-a5fa-76b9e74f0732,Adventure fiction,Adventure fiction,serpent  jules verne  category1901 novels  adventure fiction  sea,1901 novels,,
1805,f1e4d8aa-eb75-4a94-b530-cb1be81d8a23,,,anne rice  cana  catholic church novels  christ lord  categoryroman catholic,American horror novels Novelistic portrayals of Jesus Roman Catholic Church novels,Anne Rice,
1806,f1e7b74d-5d0e-45f7-aa3d-67f816819055,,,brian herbert  kevin j  j anderson  kevin j anderson  sandworms,American fantasy novels Dune novels Novels by Brian Herbert Novels by Kevin J. Anderson 2007 novels,Brian Herbert,
1807,f1e838fe-9b4c-4b99-b73e-1ec3d2c035f9,Science fiction,Short story,short story  robert heinlein  category1942 short  category1942 short stories  waldo,Fantasy short stories Works originally published in Analog Science Fiction and Fact,,
1808,f1ffe9ca-4871-4fab-96c6-35d757f94c73,Philosophy and literature,Philosophy and literature,philosophy literature  categoryfuturology  discovery  categorycontemporary  g wells,Books by H. G. Wells 1902 books,,
1809,f2167e12-74b4-4e73-b31c-4270ee02ab0c,Greek mythology Young-adult fiction,Young-adult fiction,young adult  greek mythology  young adult fiction  adult fiction  fantasy novels,American adventure novels American fantasy novels American young adult novels Young adult fantasy novels 2008 novels Children's fantasy novels Percy Jackson & the Olympians,,
1810,f2a5eee6-4bd2-4d85-9a4e-a6594469a55c,,Science fiction,isaac asimov  empire  category1985 novels,1985 novels,,
1811,f2be4347-9550-4906-b46c-820a640e4ce8,,Novel,broken  bubble  k dick  philip k  philip k dick,20th-century American novels,,Arbor House
1812,f2d7435b-4667-493f-82a0-7c3fea83b8ae,,,1st  h g wells  h g,British science fiction novels Novels by H. G. Wells,,Sir Arthur Pearson  1st Baronet
1813,f2fe7d95-4364-438c-873f-5ba27239fa2a,,,travel literature  h g  g wells  h g wells  realities,Books about the United States Books by H. G. Wells,,
1814,f37fe683-a7c8-4bee-9bfe-1e27578aa938,,,apes  edgar rice  rice burroughs  edgar rice burroughs  adventure fiction,American fantasy novels Tarzan novels by Edgar Rice Burroughs 1914 novels,Edgar Rice Burroughs,A C McClurg
1815,f43db6c0-b956-4e8d-b021-c9f6b2667578,,,stories  category1948 short story  detective fiction,Hercule Poirot short story collections,Agatha Christie,
1816,f4454313-1ed0-4585-9dd3-d8a9cd1ab805,,,william morrow company  morrow company  william morrow  allies  categorysuperman,Superman novels,,William Morrow and Company
1817,f445c9ee-8240-4ef9-a51e-dcc427eebc78,Adventure fiction,,h rider  h rider haggard  rider haggard  maiwa  revenge,Adventure novels Novels set in Colonial Africa,H Rider Haggard,
1818,f4f429f2-9d07-45f4-85ae-01679b9d5805,,,idoru  william gibson  categorybridge trilogy,Novels about music Novels by William Gibson,William Gibson,
1819,f4f873b0-7242-4e9b-b6d3-49996a20deac,,Novel Tactical shooter,tom clancy  thriller genre  shooter  categoryvideo  categoryterrorism,Video game franchises,Tom Clancy,
1820,f504823d-dfaf-411b-9c27-90a6c9a461e6,Science fiction,,lottery  solar  k dick  philip k  philip k dick,,,Ace Books
1821,f51ed280-6e20-4d47-9857-4ee8a17248b0,,Gothic fiction Horror fiction,vampire  anne rice  gothic fiction  titles  categoryinnovation,Alfred A. Knopf books American LGBT novels The Vampire Chronicles 1985 novels,Anne Rice,Alfred A Knopf
1822,f5722034-abc1-44bc-b3c5-322da0eb88d0,,Mystery fiction,dorothy l  dorothy l sayers  l sayers  mystery fiction  clouds,1926 novels,Dorothy L Sayers,T Fisher Unwin
1823,f5743119-86bc-4d81-a911-322cc27d6346,Science fiction,Science fiction,pulp magazines  originally published pulp  beyond thirty  published pulp  published pulp magazines,Works originally published in American magazines Works originally published in pulp magazines 1910s science fiction novels,Edgar Rice Burroughs,Fantasy Press
1824,f5781391-fcee-4219-809d-601f66f64791,,,bodley head  historical novel  georgette heyer  e p dutton  p dutton,Historical novels 1975 novels,,E P Dutton The Bodley Head
1825,f5942b83-b823-419a-ae93-f84e15777894,,,john steinbeck  categorygulf california  categorynovels set mexico  set mexico  pearl,American novellas Gulf of California Novels by John Steinbeck Novels set in Mexico,John Steinbeck,
1826,f5cf9553-5302-46c5-9bf1-385c442e4e39,Adventure fiction,,a9m  categorybrazil  amazon  hundred  eight,Novels by Jules Verne Novels set in Brazil 1881 novels,Jules Verne,Pierre-Jules Hetzel
1827,f5dbc4d6-ed9f-4913-aa33-4d1a8e8bed53,,Science fiction,categorybritish comedy  comedy novels  backwards,1996 novels,,
1828,f61f7e3c-37e5-4f3c-8838-3dc7a368367f,,Satire,satire  black comedy  bret easton  bret easton ellis  easton ellis,American LGBT novels Bisexuality-related fiction Campus novels Male bisexuality Novels about artists Novels by Bret Easton Ellis Novels set in New Hampshire 1987 novels,,
1829,f66940cc-624b-49bb-a7e1-9a189408ed71,,G P Putnam's Sons,william gibson  p putnam sons  g p putnam  putnam sons  p putnam,Essay collections Works by William Gibson 2012 books,,
1830,f66d5976-a58e-49ec-b6a3-61a524702b8b,Horror fiction,,dreamcatcher  outbreaks fiction  categoryviral outbreaks  categoryviral outbreaks fiction  horror fiction,Novels set in Maine Viral outbreaks in fiction 21st-century American novels,Stephen King,Charles Scribner's Sons
1831,f6961d32-ce5e-4e55-a85b-a34282a2cac5,Greek mythology Roman mythology Young-adult fiction,,hero  roman mythology  hyperion books  fantasy novels  young adult,American young adult novels Rick Riordan The Heroes of Olympus Young adult fantasy novels 2010 novels Children's fantasy novels,Rick Riordan,Hyperion Books
1832,f6b09be8-0434-4b1f-b6bd-c46adfcd53c8,,Ace Books,award best novel  best novel  best novel winning  william gibson  novel winning,Cyberpunk novels Debut novels Fictional artificial intelligences Nebula Award for Best Novel winning works Texts related to the history of the Internet Virtual reality in fiction 1980s science fiction novels 1984 novels Brain%E2%80%93computer interfacing in fiction,William Gibson,
1833,f6d75f20-7c10-4880-ad31-8880c088f0bb,,Baen Books,michael  jerry pournelle  baen books,Novels by Larry Niven 1991 novels,,
1834,f6e1f063-95e9-428a-9330-a0afd254a6e2,Science fiction,Science fiction,awakes  sleeper  g wells  h g  h g wells,Dystopian novels Novels by H. G. Wells Novels set in London Time travel novels 1890s science fiction novels 1910 novels 1910s science fiction novels,,
1835,f71805f9-1805-4c59-ad3c-4f5f5492fbbe,Crime fiction,Crime fiction,originally published times  adversary  bodley head,Novels by Agatha Christie,,
1836,f72bcfd9-c085-4477-b84a-a3ef88fd6d7f,,Crime fiction,hampshire  body  category1942 novels  crime fiction  library,Novels set in Hampshire,Agatha Christie,
1837,f73e69aa-0ebe-4d61-9afd-0919ef41f5b5,Epistolary novel Satire,Satire,epistolary novel  satire  douglas coupland  jpod  set vancouver,2005 in fiction,,
1838,f77de016-0a49-4cc6-ab67-7eb4a69a9744,,Novel,j m coetzee  m coetzee  j m  citation  inconsistent,Novels by J. M. Coetzee,,
1839,f79769c1-0da7-4f36-ba12-9b2b3d1cded7,,Short story,reach  c clarke  story collections,Short story collections by Arthur C. Clarke,,
1840,f7b10239-c8be-4ea5-a839-10ddc351683c,,,categorymetaphysics  g wells  h g  h g wells  category1908,Metaphysics literature,H G Wells,G P Putnam's Sons
1841,f7d7a111-2da8-4398-86d6-1d8034b3f02a,,,herman melville  satire  categoryapril  fools  confidence,Novels by Herman Melville 1857 novels,,
1842,f7e00ed0-b421-4d81-bdc8-9742da77cb2b,,Fantasy Science fiction,western fiction  dark tower  maine  vi  susannah,2000s fantasy novels 2000s science fiction novels 2004 novels 21st-century American novels Oxford County  Maine,Stephen King,
1843,f7f65b83-587b-4215-bfbe-51b5b2e2c919,Historical novel,Historical novel,historical novel  strand magazine  arthur conan  conan doyle  arthur conan doyle,Novels by Arthur Conan Doyle Novels first published in serial form Novels set in Surrey 1906 novels,Arthur Conan Doyle,
1844,f80d680d-6a5a-460b-83d1-b559ca87efad,Thriller (genre),,tom clancy  thriller genre  peter telep  destroy  search,Novels by Tom Clancy 2012 novels,Peter Telep,
1845,f82583e8-921d-4294-98d5-5a243b6c01cb,Science fiction,Science fiction,robot  short story collections  category1986 short  stories robotics  category1986 short story,Science fiction short story collections by Isaac Asimov Short stories about robotics,,Berkley Books
1846,f83fc926-bc3a-4837-b76c-46a86ceab96b,,,ticket  lottery  jules verne  category1886 novels  adventure fiction,Novels by Jules Verne 1886 novels,,Pierre-Jules Hetzel
1847,f87a7dba-b58e-40d7-8cf9-6739ba5e8fe4,,Crime fiction,dies  categorynovels actors  edgware,Novels first published in serial form Works originally published in The American Magazine,,
1848,f88b3886-e0f3-4132-bdbc-480dda80389c,Novel,,categoryadaptations works h  tor books  categoryadaptations works,Barsoom 1999 short story collections,Larry Niven,
1849,f9282bb2-9de9-43fd-9636-ce9b541d8f0b,,Psychological novel Science fiction,psychological novel  scanner  darkly  category1994 fiction  k dick,Dystopian novels Existentialist novels Novels by Philip K. Dick 1970s science fiction novels 1977 novels 1994 in fiction,,
1850,f9c1dc45-a3c6-4d24-8e77-99459d967b1f,,Short story,frederick forsyth  comebacks  story collections  category1982 short  category1982 short story,Short story collections by Frederick Forsyth Thriller short story collections 1982 short story collections,Frederick Forsyth,
1851,f9e60877-96f3-4c65-9d52-80494856968b,,,1924 e2  published liberty 1924  rice burroughs,Tarzan novels by Edgar Rice Burroughs,,Edgar Rice Burroughs  Inc
1852,f9fd010d-940c-4f9d-b95d-2b6a6766f6f0,,Jonathan Cape,g ballard  j g ballard  atrocity,Novels by J. G. Ballard,,
1853,fa31ca83-0327-48bc-81f2-e47e59c46a2f,,,science fiction  citizen  robert heinlein  categoryamerican bildungsromans  science fiction novels,American bildungsromans American science fiction novels American young adult novels 1950s science fiction novels 1957 novels Children's science fiction novels,Robert A Heinlein,Charles Scribner's Sons
